Descriptor_1,Descriptor_2,Pearson_Correlation,Abs_Correlation
SpMax4_Bhv,SpMin8_Bhv,0.7690145636016786,0.7690145636016786
SpMin4_Bhm,SIC0,-0.7689839379137906,0.7689839379137906
C4SP3,MDEC-14,0.7689818820579186,0.7689818820579186
C2SP3,ETA_EtaP,0.7689709674289957,0.7689709674289957
ATSC0e,GGI3,0.7688940414168882,0.7688940414168882
SpMin7_Bhm,SpMax4_Bhv,0.7688432598784298,0.7688432598784298
AATS0e,AMW,0.768825086253278,0.768825086253278
SIC0,MIC0,0.7688141452090328,0.7688141452090328
nHBint5,nHBint8,0.7687789388499284,0.7687789388499284
AMR,EE_Dt,0.7687266162445974,0.7687266162445974
AATS5p,Mp,0.7687233121731392,0.7687233121731392
AATSC5v,MATS5m,0.7685077472758398,0.7685077472758398
SpMin2_Bhm,SpMax4_Bhv,0.768348288034965,0.768348288034965
ETA_Eta_F,fragC,0.768333499323266,0.768333499323266
AATSC6v,MATS6m,0.7683078577825423,0.7683078577825423
C4SP3,VPC-4,0.7682831087671104,0.7682831087671104
ETA_EtaP,CIC0,0.7682224854966364,0.7682224854966364
SpMax6_Bhm,SpMin2_Bhv,0.7682073608644417,0.7682073608644417
nwHBa,nHaaCH,0.7679046917298322,0.7679046917298322
Kier3,EE_D,0.7678795358779037,0.7678795358779037
nHBint8,nHBint9,0.7676989244128786,0.7676989244128786
apol,GGI2,0.7676930485055826,0.7676930485055826
GATS5p,GATS5i,0.7676016626834817,0.7676016626834817
SM1_Dze,MLFER_S,0.7675199174063769,0.7675199174063769
ATSC0p,EE_Dt,0.7674904307828367,0.7674904307828367
GATS8m,GATS8p,0.767308721618001,0.767308721618001
ATS0p,SpMAD_Dzs,0.7671394373187421,0.7671394373187421
ATSC1s,nHBd,-0.7670905507706249,0.7670905507706249
SpMax4_Bhm,SpMax3_Bhv,0.7670547021921166,0.7670547021921166
ATS3s,ETA_dBeta,-0.7669466319968244,0.7669466319968244
AMR,ATS2s,0.7668994671925031,0.7668994671925031
SC-6,SssssC,-0.7668680672170043,0.7668680672170043
apol,SpMax4_Bhv,0.7668643050362651,0.7668643050362651
VC-3,nssssC,0.7668409610590786,0.7668409610590786
SM1_Dze,nRotBt,0.7667801901527898,0.7667801901527898
MATS4m,GATS4m,-0.7667632487274115,0.7667632487274115
SpMin4_Bhe,SpMin6_Bhs,0.7667556287405705,0.7667556287405705
ATSC6i,MATS6i,0.7666648419311889,0.7666648419311889
SpMin5_Bhv,SpMin6_Bhs,0.7666252996832651,0.7666252996832651
SpMAD_Dt,GGI2,0.7664915912301583,0.7664915912301583
SpMin7_Bhm,SpMin3_Bhv,0.7662479929575687,0.7662479929575687
nHsNH2,MDEN-11,0.766199673670857,0.766199673670857
MATS3p,MATS3i,0.7659168542005526,0.7659168542005526
ATS0s,EE_D,0.7658049969028654,0.7658049969028654
SC-4,MDEC-14,0.7657368663172807,0.7657368663172807
AATS3m,AATS3e,0.7657008922957756,0.7657008922957756
SHBint3,SHBint8,0.7656990445088567,0.7656990445088567
SpMax_Dt,SHCsats,0.7655757235189912,0.7655757235189912
SpMin2_Bhm,SpMax5_Bhv,0.7655559022050962,0.7655559022050962
MLFER_E,piPC1,0.7655408214484826,0.7655408214484826
SpMin8_Bhm,EE_Dt,0.7655354582396101,0.7655354582396101
AATS4e,ETA_Epsilon_4,0.7654952240256734,0.7654952240256734
nBondsM,ETA_Beta,0.7653706789642165,0.7653706789642165
nHBint4,nHBint8,0.7651810532694223,0.7651810532694223
ETA_Shape_X,JGI1,0.7651397891018289,0.7651397891018289
ATS4m,ATSC0i,0.7650539201137825,0.7650539201137825
minHBint2,maxHBint2,0.7650297043121949,0.7650297043121949
nBondsM,ETA_BetaP,0.764890986745921,0.764890986745921
SpMin8_Bhm,piPC1,0.7648818302195284,0.7648818302195284
ATS4m,VR3_Dt,0.7646194441245429,0.7646194441245429
nHBint4,nHBint10,0.764533201463529,0.764533201463529
IC1,SIC2,0.7645100570787118,0.7645100570787118
naAromAtom,maxHaaCH,0.7644217414010215,0.7644217414010215
ATS3s,nHBa,0.7644103495351698,0.7644103495351698
VPC-4,EE_Dt,0.7641946351450002,0.7641946351450002
MATS2e,GATS2e,-0.764137176898991,0.764137176898991
AATS1p,AATS4p,0.7640710870551778,0.7640710870551778
ATSC0e,EE_D,0.7640650573449274,0.7640650573449274
ATSC1e,SHsOH,-0.763980509513087,0.763980509513087
fragC,VR3_D,0.7639411960105317,0.7639411960105317
AATS0v,HybRatio,-0.7639311450489513,0.7639311450489513
AATS6m,AATS6p,0.7637826216965865,0.7637826216965865
MATS4p,GATS4i,-0.7637186605188048,0.7637186605188048
SpMAD_DzZ,VR3_Dt,0.7637154082404746,0.7637154082404746
LipoaffinityIndex,ETA_dPsi_A,-0.7637071003883065,0.7637071003883065
AATS2s,AATS4s,0.7635646440343846,0.7635646440343846
naaS,SaaS,-0.7634368668081924,0.7634368668081924
nHBint5,SHBint8,0.7631273188524222,0.7631273188524222
naAromAtom,SwHBa,0.7629614643369966,0.7629614643369966
ATSC1p,AATSC1v,0.7628666514237823,0.7628666514237823
ATS0p,SpMin6_Bhs,0.7628575315107096,0.7628575315107096
nBondsM,ETA_EtaP_F,0.7628506675811124,0.7628506675811124
AATSC7v,GATS7v,-0.7628140454027,0.7628140454027
SpMin3_Bhm,SpMax2_Bhv,0.7627981820760937,0.7627981820760937
AMR,VR3_DzZ,0.7627225938604301,0.7627225938604301
SpMin3_Bhm,SpMin7_Bhm,0.7626784971339684,0.7626784971339684
MATS5e,MATS5s,0.7626530245920462,0.7626530245920462
AATSC4p,GATS4v,-0.7625880999557428,0.7625880999557428
nBondsM,nHother,0.7624789258114331,0.7624789258114331
SpMAD_DzZ,EE_Dt,0.7624658942847237,0.7624658942847237
VC-3,MDEC-14,0.7623949010597688,0.7623949010597688
MIC1,AMW,0.7623782154344309,0.7623782154344309
apol,SpMax5_Bhm,0.7622635896898325,0.7622635896898325
ATSC0e,VR3_D,0.7622561805056335,0.7622561805056335
ATS0s,ndO,0.7621924769573944,0.7621924769573944
ETA_Eta_F,nHBAcc,0.7621150793287718,0.7621150793287718
apol,SpMin6_Bhs,0.7618513636871135,0.7618513636871135
ATSC1s,nHsOH,-0.7616972224617664,0.7616972224617664
meanI,ETA_Epsilon_2,0.7615636385755914,0.7615636385755914
SpMax2_Bhv,SpMin4_Bhe,0.7615317251106072,0.7615317251106072
nHBd,MLFER_BH,0.7614262293385631,0.7614262293385631
ATS3s,fragC,0.7613913872573247,0.7613913872573247
ETA_Shape_X,JGI2,0.7613238202380498,0.7613238202380498
AATS0p,AATS4p,0.761244313963471,0.761244313963471
ATS3s,nHCsats,0.7612197286245107,0.7612197286245107
SC-5,MDEC-24,0.7611411549550826,0.7611411549550826
SpMin7_Bhm,EE_Dt,0.7611401714258714,0.7611401714258714
nHBint5,MDEO-11,0.7611009237910609,0.7611009237910609
ATS4m,piPC1,0.7610240310482844,0.7610240310482844
SC-4,VC-3,0.7609971611196763,0.7609971611196763
SpMax_Dt,piPC1,0.7608971877378925,0.7608971877378925
ATSC1e,ATSC1s,0.760720762056466,0.760720762056466
CIC1,MLogP,0.7607167783862251,0.7607167783862251
CIC0,piPC1,0.7606169737941886,0.7606169737941886
SpMin2_Bhm,SpMin4_Bhv,0.7605720813527985,0.7605720813527985
nHBint4,SHBint10,0.7605630920876086,0.7605630920876086
minHaaCH,minaaCH,0.76040019023912,0.76040019023912
SpMAD_DzZ,SpMax4_Bhv,0.7603901919337296,0.7603901919337296
SpMAD_Dt,piPC1,0.7603802880639345,0.7603802880639345
LipoaffinityIndex,ETA_Psi_1,0.760265709957858,0.760265709957858
AATSC8m,MATS8m,0.7602428664505051,0.7602428664505051
ATS3s,ETA_Eta_F,0.7602419039087283,0.7602419039087283
SIC3,CIC2,-0.7601696698250598,0.7601696698250598
ATS0s,MLFER_BH,0.7601130767187394,0.7601130767187394
ATSC0p,piPC1,0.7600751047217726,0.7600751047217726
nHBint6,MLFER_BH,0.7600352700658828,0.7600352700658828
AATS4e,AATS0s,0.7600338373796736,0.7600338373796736
nHBint5,nHBint7,0.75997146792695,0.75997146792695
SC-5,SssssC,-0.759868503174393,0.759868503174393
ALogp2,SHBint9,0.7597756197617864,0.7597756197617864
SpMAD_DzZ,SpMax6_Bhm,0.7597015214681615,0.7597015214681615
AATSC3e,AATSC3s,0.7595917035872322,0.7595917035872322
AATS1v,AATS4p,0.7595874553448189,0.7595874553448189
SpMax_Dt,ZMIC1,0.7595500145230247,0.7595500145230247
SHBint8,SHBint9,0.7595344401690317,0.7595344401690317
nHBd,ETA_dEpsilon_D,0.7594743453601751,0.7594743453601751
nHBa,nRotBt,0.759311883907681,0.759311883907681
ATSC4c,MATS4c,0.7593097853958486,0.7593097853958486
apol,nRotBt,0.7591721058402042,0.7591721058402042
nBondsD2,nHCsatu,0.7589729541974473,0.7589729541974473
SpMin7_Bhe,CIC0,0.7588560181015988,0.7588560181015988
AATS1v,ETA_dEpsilon_B,0.7587882468969663,0.7587882468969663
ETA_Eta_F,ETA_EtaP_F,0.7586742377869106,0.7586742377869106
ETA_EtaP_B_RC,JGI2,0.7586725671735995,0.7586725671735995
AATS2m,AATS0e,0.7586488847208789,0.7586488847208789
ETA_EtaP,ETA_Eta_B,0.7586454657765932,0.7586454657765932
SpMax4_Bhv,SpMin5_Bhs,0.7586384393448121,0.7586384393448121
ATS0p,SpMin5_Bhs,0.7585703635471488,0.7585703635471488
minssS,gmin,0.7583950506239497,0.7583950506239497
AATS0v,AATS5v,0.7582447403660962,0.7582447403660962
nHBd,SHBint6,0.7580446100232384,0.7580446100232384
ATSC0i,fragC,0.7579998056327468,0.7579998056327468
SpMin6_Bhm,EE_Dt,0.7579676279213499,0.7579676279213499
ETA_Eta_B,nRotBt,0.7578964429666025,0.7578964429666025
SpMAD_DzZ,SpMin4_Bhm,0.7578585621891982,0.7578585621891982
SpMin2_Bhv,SpMin4_Bhe,0.757811842665648,0.757811842665648
SpMAD_DzZ,SpMin7_Bhm,0.7578028711321663,0.7578028711321663
ATS0p,SpMin4_Bhm,0.7577358207837002,0.7577358207837002
ETA_Eta_F,MLFER_BH,0.7574772762804372,0.7574772762804372
ASP-2,ASP-4,0.7572806076485898,0.7572806076485898
SpMax_Dt,ETA_Beta,0.7572519219720651,0.7572519219720651
SpMin5_Bhm,SIC0,-0.7572298042261514,0.7572298042261514
AATS0v,AATS3p,0.7571076693328561,0.7571076693328561
ATS4m,VPC-4,0.756670491214987,0.756670491214987
ATS3s,SpMAD_Dt,0.7566515387484839,0.7566515387484839
ATSC0i,SpMin7_Bhe,0.7565872115270398,0.7565872115270398
SpMax1_Bhv,ASP-1,-0.7565318366393513,0.7565318366393513
AATS3v,GATS1v,-0.756310469562652,0.756310469562652
AATS3e,AATS2s,0.7562870812878617,0.7562870812878617
SM1_Dze,SsssCH,-0.7562009142997462,0.7562009142997462
nHBa,nHBint6,0.7561399804450241,0.7561399804450241
SpMax5_Bhm,SpMin2_Bhv,0.7560520719315477,0.7560520719315477
nHCsatu,ndssC,0.7560242638928361,0.7560242638928361
SIC0,AMW,0.7558977800389558,0.7558977800389558
ATSC3s,MATS3s,0.7558757947837427,0.7558757947837427
SpMin5_Bhe,IC3,0.7557938372123258,0.7557938372123258
AATSC8p,GATS8p,-0.7557386443704539,0.7557386443704539
SpMin2_Bhm,SpMin5_Bhm,0.755712490268705,0.755712490268705
SpMin4_Bhm,SpMin8_Bhm,0.7556540232142995,0.7556540232142995
SC-5,JGT,0.7555165012034626,0.7555165012034626
AATS3s,AATSC0e,0.7554764062890252,0.7554764062890252
SpMin2_Bhm,CIC0,0.7553141517877204,0.7553141517877204
SpMin8_Bhm,SpMin4_Bhv,0.7553055958272946,0.7553055958272946
nHBint8,SHBint3,0.7552082881018622,0.7552082881018622
fragC,EE_D,0.7552058009423606,0.7552058009423606
ATSC0e,TopoPSA,0.7552010610364608,0.7552010610364608
SpMin2_Bhv,SpMin5_Bhv,0.7551543970343934,0.7551543970343934
SpMax6_Bhm,CIC0,0.7550546966348415,0.7550546966348415
VE2_Dzv,VE2_Dze,0.755020051790173,0.755020051790173
SpMin3_Bhm,SpMin5_Bhs,0.7549556729943305,0.7549556729943305
nHBd,nHBint9,0.7549520652326343,0.7549520652326343
SpMAD_DzZ,SpMax_Dt,0.7549175639332538,0.7549175639332538
ATS0p,SHCsats,0.7548655098129547,0.7548655098129547
SpMax7_Bhm,SpMin5_Bhs,0.7548548440475716,0.7548548440475716
ATS3s,SpMAD_DzZ,0.7548452283692666,0.7548452283692666
nO,MLFER_BH,0.7547168438296207,0.7547168438296207
ATS4m,SpMAD_Dt,0.7546966300745088,0.7546966300745088
nHBint6,SHBint8,0.7545748506672854,0.7545748506672854
AATS1m,MIC1,0.7545564013652956,0.7545564013652956
GATS1p,Mp,-0.7543801932457724,0.7543801932457724
apol,SpMin8_Bhe,0.7543449390465511,0.7543449390465511
SHBd,SHBint8,0.7543375514472171,0.7543375514472171
nHBint6,SHBint9,0.7542307322320014,0.7542307322320014
AATS0v,GATS1p,-0.7541070760143433,0.7541070760143433
nBondsD,ndssC,0.7540805247242417,0.7540805247242417
ATSC1v,MATS1i,0.7539992575249963,0.7539992575249963
MATS8c,MATS8e,0.7539367339743018,0.7539367339743018
apol,SpMin5_Bhs,0.7539098055077248,0.7539098055077248
SpMax5_Bhm,SpMin8_Bhv,0.7538726678346687,0.7538726678346687
ASP-0,ETA_EtaP_B,0.7538538907965574,0.7538538907965574
AATS4v,AATS5p,0.7538378419213508,0.7538378419213508
IC1,IC2,0.7538224672785705,0.7538224672785705
SpMAD_DzZ,SpMin7_Bhe,0.7537208012230804,0.7537208012230804
ATSC0e,MDEO-12,0.7536798859937772,0.7536798859937772
naAromAtom,ETA_BetaP,0.753679531383349,0.753679531383349
SpMax5_Bhv,EE_Dt,0.7535934611356667,0.7535934611356667
AATS0m,AATS7m,0.7534324333497573,0.7534324333497573
SpMAD_DzZ,SpMax5_Bhm,0.7532623918925486,0.7532623918925486
SpMin8_Bhm,SpMin8_Bhs,0.7532372195183223,0.7532372195183223
ATS0p,GGI2,0.7531734479479479,0.7531734479479479
AATS0v,GATS1m,-0.7530446952989476,0.7530446952989476
SpMin8_Bhe,EE_Dt,0.7529413050615584,0.7529413050615584
SpMin5_Bhs,piPC1,0.7529089475476731,0.7529089475476731
SpMin5_Bhv,EE_Dt,0.752848872452843,0.752848872452843
SpMAD_DzZ,SpMax7_Bhm,0.7526622729275741,0.7526622729275741
AATS1v,GATS1p,-0.7526573691770698,0.7526573691770698
SpMax4_Bhv,IC3,0.752556226720649,0.752556226720649
AATS0s,AATS1s,0.7522584041124634,0.7522584041124634
SpMin7_Bhe,SpMin5_Bhs,0.7522579682742895,0.7522579682742895
ATSC0i,ZMIC1,0.7521614227162874,0.7521614227162874
SpMin3_Bhv,SpMin8_Bhv,0.7521348283087128,0.7521348283087128
VR3_DzZ,SM1_Dze,0.752081382563012,0.752081382563012
SpMin6_Bhe,IC3,0.752066334683528,0.752066334683528
nHBint3,SHBint9,0.7520509761312618,0.7520509761312618
AATSC0v,ETA_Epsilon_4,-0.7520074500863185,0.7520074500863185
n7HeteroRing,nT7HeteroRing,0.7518362516872739,0.7518362516872739
GATS8m,GATS8v,0.7517433180572228,0.7517433180572228
nO,nsssCH,0.7517282520132639,0.7517282520132639
AMR,VR3_D,0.7516592330528467,0.7516592330528467
ATSC0i,ETA_Beta,0.7516134718426597,0.7516134718426597
AATS3m,AATS4m,0.7515228824253719,0.7515228824253719
nHBd,MDEO-11,0.7514445968469582,0.7514445968469582
C3SP3,SC-5,0.7514190986460502,0.7514190986460502
SpMAD_DzZ,ETA_Eta_F,0.7513399988201102,0.7513399988201102
ETA_Epsilon_5,ETA_dPsi_A,0.75132813634878,0.75132813634878
ZMIC1,ZMIC3,0.7510177222494278,0.7510177222494278
SpMin3_Bhv,SpMin5_Bhs,0.7509292412797282,0.7509292412797282
ATSC0e,ETA_Eta_F,0.7507728717298388,0.7507728717298388
AATSC8v,GATS8v,-0.7507460263260651,0.7507460263260651
nsssN,MDEN-33,0.7507298155488825,0.7507298155488825
ATSC0e,MLFER_BH,0.7506989133412677,0.7506989133412677
AATS0e,AATSC0v,-0.7506461038115869,0.7506461038115869
AATS3e,ETA_Epsilon_5,0.750589878155502,0.750589878155502
GATS3c,GATS3e,0.7505307779783785,0.7505307779783785
AATS1e,SIC0,0.7504051011200289,0.7504051011200289
SpMax2_Bhv,SpMin5_Bhv,0.750397557604996,0.750397557604996
SpMin5_Bhm,SpMin2_Bhv,0.7502069895674706,0.7502069895674706
ATS0s,SpMax4_Bhs,0.7501293576103947,0.7501293576103947
ETA_EtaP_F,MLFER_E,0.7500955771220937,0.7500955771220937
ETA_Epsilon_5,ETA_Psi_1,-0.749977152909495,0.749977152909495
ATSC4p,GATS4v,-0.7499321057531767,0.7499321057531767
ATS0s,SpMax_Dt,0.7498943775080086,0.7498943775080086
AATS0e,SIC0,0.7497541509554584,0.7497541509554584
SpMin7_Bhe,piPC1,0.7496373603439903,0.7496373603439903
ATS2s,GGI3,0.7496328442398462,0.7496328442398462
ATSC0e,minsssCH,-0.7494699611739961,0.7494699611739961
AATS0s,AATS5s,0.7494367332698918,0.7494367332698918
AATS4s,AATSC0e,0.7493139393770615,0.7493139393770615
ATSC0p,SpMin8_Bhv,0.749306134477993,0.749306134477993
AMR,SpMAD_DzZ,0.7492063490267246,0.7492063490267246
AATSC0m,SpMax1_Bhm,0.7491897921446117,0.7491897921446117
GATS1v,ETA_dEpsilon_B,-0.7491809116519479,0.7491809116519479
MATS2c,GATS2c,-0.7491786746786141,0.7491786746786141
AATS0m,MIC0,0.7490228891046212,0.7490228891046212
ATS4m,ETA_EtaP,0.7490215474447492,0.7490215474447492
AATS6m,AATS7v,0.7488856839893421,0.7488856839893421
ASP-2,nRing,-0.7486981186042105,0.7486981186042105
AATS1e,meanI,0.7486772241847036,0.7486772241847036
SM1_Dze,EE_D,0.7486468585975684,0.7486468585975684
ATSC3c,ATSC4c,-0.7486301320227464,0.7486301320227464
SpMax5_Bhm,SpMin6_Bhe,0.7485720459438885,0.7485720459438885
IC1,SIC1,0.7485717715188717,0.7485717715188717
ATS0s,MLFER_S,0.7484689392062327,0.7484689392062327
MATS7p,GATS7v,-0.7483582224313794,0.7483582224313794
SpMax5_Bhm,SpMin7_Bhm,0.7483281449141372,0.7483281449141372
SpMin6_Bhm,SpMin7_Bhs,0.7483241386533405,0.7483241386533405
AMR,ATSC0e,0.7482737514650263,0.7482737514650263
ATSC0i,SpMin5_Bhv,0.7482211124032933,0.7482211124032933
ATS0p,SpMin8_Bhe,0.7480165779399404,0.7480165779399404
nssssC,JGT,0.7480151354720143,0.7480151354720143
ATS2s,ETA_Beta,0.7479467956362762,0.7479467956362762
C3SP3,nssssC,0.7479098482147611,0.7479098482147611
nHBint9,SHBint8,0.7478597233703134,0.7478597233703134
SpMin6_Bhm,IC3,0.7476840644255288,0.7476840644255288
SpMAD_DzZ,SpMin8_Bhm,0.7476764806108754,0.7476764806108754
AATS3e,AATS5e,0.7476519894861987,0.7476519894861987
nHBint3,MLFER_BH,0.7474864325826264,0.7474864325826264
nHBa,EE_D,0.7472208986523424,0.7472208986523424
SssS,minHBa,0.7471887289757029,0.7471887289757029
ATSC7c,ATSC7e,0.7471351672959936,0.7471351672959936
piPC1,nRing,0.747073806826485,0.747073806826485
SpMAD_DzZ,ETA_Beta,0.746971075370747,0.746971075370747
AMR,EE_D,0.7469582608291593,0.7469582608291593
nHsOH,MDEO-11,0.7469249890544308,0.7469249890544308
CrippenLogP,ETA_dEpsilon_D,-0.7468943642086906,0.7468943642086906
AATS4e,AATSC0e,0.7468748734113152,0.7468748734113152
n7Ring,nT7Ring,0.7467038248055636,0.7467038248055636
C3SP3,GGI2,0.746666542688778,0.746666542688778
nF6Ring,nF6HeteroRing,0.7466286059511018,0.7466286059511018
AATS0v,AATS4p,0.7465516035456499,0.7465516035456499
ALogp2,nHBint3,0.7464066192402911,0.7464066192402911
SssCH2,maxssCH2,0.746391277757454,0.746391277757454
ATSC3s,AATSC3s,0.7463701520917103,0.7463701520917103
SpMax6_Bhm,SpMin5_Bhs,0.7463080002968708,0.7463080002968708
AATS5e,AATS0s,0.7460907061132537,0.7460907061132537
AATS3v,AATS2p,0.7460095995095868,0.7460095995095868
ETA_EtaP,MDEC-34,0.7459735194807224,0.7459735194807224
ATSC0p,SpMin7_Bhv,0.7459651427770478,0.7459651427770478
SpMax7_Bhm,EE_Dt,0.745852601431806,0.745852601431806
VCH-7,VPC-4,0.745819320648552,0.745819320648552
apol,ATS0s,0.7457154485915353,0.7457154485915353
VR3_Dt,ETA_Beta,0.7456120389928845,0.7456120389928845
nHBint4,nHBint5,0.745595155926794,0.745595155926794
MATS3e,MATS3s,0.7455184408520539,0.7455184408520539
meanI,ETA_Epsilon_4,0.7454978644759475,0.7454978644759475
AATS0m,AMW,0.7452621706323977,0.7452621706323977
VC-4,nssssC,0.7452537810073255,0.7452537810073255
AATS4e,IC0,0.7452455452728427,0.7452455452728427
AATSC4p,MATS4i,0.7451814175878876,0.7451814175878876
nssssC,GGI3,0.7451508561423348,0.7451508561423348
AATS0v,ETA_BetaP,0.7450370070096539,0.7450370070096539
SwHBa,SaasC,0.7447578623163666,0.7447578623163666
VE3_Dt,VE3_D,0.7447567778582804,0.7447567778582804
EE_Dt,ETA_EtaP,0.7446473611239851,0.7446473611239851
SpMin4_Bhm,SpMin6_Bhs,0.744571803193614,0.744571803193614
AATSC5p,MATS5i,0.7445381182099422,0.7445381182099422
VE1_DzZ,VE1_Dzv,0.7444424253756503,0.7444424253756503
ATS2s,fragC,0.7443515100127984,0.7443515100127984
ATSC0p,SpMin6_Bhe,0.7443507668192486,0.7443507668192486
ATSC0e,SpMax6_Bhs,0.7443431250391627,0.7443431250391627
SpMax5_Bhm,ETA_Beta,0.7442209023244888,0.7442209023244888
nHBint3,SHBd,0.7441261242150319,0.7441261242150319
ETA_Shape_X,ETA_EtaP_B_RC,0.74405665938573,0.74405665938573
SpMax6_Bhm,EE_Dt,0.7439188436522108,0.7439188436522108
SpMAD_Dt,IC3,0.7435992110364829,0.7435992110364829
ATSC2e,AATSC2s,0.7435377541511501,0.7435377541511501
SpMax_Dt,GGI3,0.7434529100572521,0.7434529100572521
nHBint3,TopoPSA,0.7434079977808613,0.7434079977808613
VR3_Dt,piPC1,0.7433507240207585,0.7433507240207585
ATSC0p,SpMax4_Bhm,0.7433400285013745,0.7433400285013745
SC-4,JGT,0.743264432749466,0.743264432749466
mindO,maxHBa,0.7432506938014293,0.7432506938014293
SpMax4_Bhv,ETA_Beta,0.7431871052384433,0.7431871052384433
SpMin4_Bhe,EE_Dt,0.7428677180405487,0.7428677180405487
ATSC0i,SpMin4_Bhe,0.7427786653789183,0.7427786653789183
nHBint6,nHBint8,0.7426125202946292,0.7426125202946292
SHCsats,MDEO-12,0.7426124820954836,0.7426124820954836
AATSC0s,MAXDN2,0.7425757176392447,0.7425757176392447
minHCsats,maxHCsats,0.7425595660004476,0.7425595660004476
MATS1e,ETA_dEpsilon_D,-0.7425538805613571,0.7425538805613571
nHBint6,nHBAcc,0.7425364074079267,0.7425364074079267
AATS1m,SIC0,0.7424000784142593,0.7424000784142593
SpMin8_Bhv,IC3,0.7423980950445623,0.7423980950445623
VPC-4,ETA_Eta_B,0.7423457198671031,0.7423457198671031
AATS6m,AATS5v,0.742342536371332,0.742342536371332
AATS3v,GATS2v,-0.7423192159883908,0.7423192159883908
SpMax1_Bhv,ETA_Epsilon_3,0.7418354711160301,0.7418354711160301
ATS0s,minsssCH,-0.7418308542163263,0.7418308542163263
VR3_DzZ,nRotBt,0.7418187940310235,0.7418187940310235
nAtomLC,RotBFrac,0.7417701873273255,0.7417701873273255
nsssCH,MDEO-12,0.7417322426816184,0.7417322426816184
ATS0s,nRotBt,0.741678996834357,0.741678996834357
AATS6m,AATS7m,0.7416508324004133,0.7416508324004133
ATS4m,ETA_Eta_F,0.7415497891764458,0.7415497891764458
AATSC3m,MATS3m,0.7415444393439082,0.7415444393439082
minwHBa,meanI,-0.7415111175191411,0.7415111175191411
ATSC1p,MATS1i,0.741509167881803,0.741509167881803
SpMax4_Bhv,SpMin6_Bhe,0.7414677181238729,0.7414677181238729
VC-3,MDEC-34,0.7414418312793928,0.7414418312793928
AATS0m,ETA_dAlpha_A,0.7413948416391973,0.7413948416391973
AATS2s,AATSC0s,0.7412826286663309,0.7412826286663309
ATS0p,nRotBt,0.7412081947546956,0.7412081947546956
ATSC0p,SpMin5_Bhe,0.7411553172654867,0.7411553172654867
ATSC7i,AATSC7i,0.7411000742188152,0.7411000742188152
ATS3s,nHBAcc,0.7410903280441182,0.7410903280441182
apol,ATSC0e,0.7410252593128417,0.7410252593128417
apol,ETA_Eta_B,0.740989727915666,0.740989727915666
SC-4,SC-6,0.7409193681613825,0.7409193681613825
minsBr,maxsBr,0.7408333592777601,0.7408333592777601
apol,ETA_EtaP,0.7407618684043605,0.7407618684043605
minsOH,maxHsOH,0.7407024082974605,0.7407024082974605
SpMax1_Bhv,ASP-2,-0.7405676941667902,0.7405676941667902
ALogp2,SHBint3,0.7404416365192034,0.7404416365192034
ATS2s,MLFER_BH,0.7404244464430968,0.7404244464430968
AATSC7c,AATSC7e,0.7404072210938544,0.7404072210938544
AATS1i,AATSC0v,-0.7403525103560278,0.7403525103560278
ATSC6p,MATS6p,0.7403402313656221,0.7403402313656221
AATSC6c,AATSC7c,-0.7402985065519644,0.7402985065519644
ATSC0i,CIC0,0.7402558728336274,0.7402558728336274
SpMin5_Bhe,SpMin7_Bhs,0.7402019103337759,0.7402019103337759
ATSC4c,AATSC4c,0.7401356082556416,0.7401356082556416
AATSC8m,AATSC8p,0.7399613815023232,0.7399613815023232
VC-6,ETA_Shape_X,0.7399356880469096,0.7399356880469096
nHCsatu,maxHCsatu,0.7399348539475827,0.7399348539475827
AATS1e,AATS4s,0.7399146597971488,0.7399146597971488
apol,IC3,0.7398571439057293,0.7398571439057293
nHBint7,nHBint8,0.7398526214197808,0.7398526214197808
ATSC0p,SpMin6_Bhv,0.7398040577448626,0.7398040577448626
nHsNH2,minHsNH2,0.7395200591830597,0.7395200591830597
ATS3s,ZMIC1,0.7394234456231688,0.7394234456231688
SpMin5_Bhm,IC3,0.7393890562821569,0.7393890562821569
nO,SHCsats,0.7393791480723179,0.7393791480723179
AATS1m,AATS0e,0.7393755012549795,0.7393755012549795
ATSC1i,AATSC1v,0.7393747134004413,0.7393747134004413
AATS2m,IC0,0.7393684962797136,0.7393684962797136
AATS1i,AATS3i,0.7392876666768964,0.7392876666768964
ATSC4i,GATS4i,-0.7392278664838742,0.7392278664838742
ATS3s,IC3,0.7392069997073115,0.7392069997073115
nHBint8,SHBint9,0.7391576124335415,0.7391576124335415
ATSC0i,SpMin7_Bhm,0.7391158269796734,0.7391158269796734
EE_Dt,ETA_Eta_F,0.739086832539126,0.739086832539126
nBondsM,naasC,0.7389592618808537,0.7389592618808537
ATSC0i,SpMin6_Bhm,0.7389519494143345,0.7389519494143345
VE2_Dzv,VE1_Dzp,0.7389118291395915,0.7389118291395915
EE_Dt,VR3_Dt,0.7388642092058607,0.7388642092058607
GATS4v,GATS4i,0.7386162237818482,0.7386162237818482
AATS4m,AATS7m,0.7385844677005795,0.7385844677005795
MATS7c,MATS7e,0.73854999709118,0.73854999709118
VR3_DzZ,ETA_Eta_B,0.7385376543770081,0.7385376543770081
ATSC5v,AATSC5v,0.7384402479331175,0.7384402479331175
SpMax2_Bhv,SpMin6_Bhv,0.7383368117866028,0.7383368117866028
AATS2s,AATS3s,0.7382894057601275,0.7382894057601275
